rate,loc,group,stage
7.06666666666667,6,1,1
29.2,6,1,1
14.6666666666667,6,1,1
25.6,6,1,1
4.73333333333333,6,1,1
2.53333333333333,6,1,1
17.7777777777778,6,1,1
12.4444444444444,6,1,1
15.6666666666667,6,1,1
7.22222222222222,6,1,1
27.8888888888889,6,1,1
31.0833333333333,6,1,1
13.0833333333333,6,1,1
33,6,1,1
2.33333333333333,6,1,1
2.2,6,1,1
9.86666666666667,6,1,1
11.1333333333333,6,1,1
4.8,6,1,1
0.266666666666667,6,1,1
12.2,6,1,1
6.8,6,1,1
4.33333333333333,6,1,1
8.44444444444444,6,1,1
0.933333333333333,6,1,1
28.8666666666667,6,1,1
14.2666666666667,6,1,1
9.13333333333334,6,1,1
1,6,1,1
1.13333333333333,6,1,1
3.33333333333333,6,1,1
10.6666666666667,6,1,1
11.7333333333333,6,1,1
16.8,6,1,1
0.6,6,1,1
33.3333333333333,6,1,1
8.2,6,1,1
27.4666666666667,6,1,1
7.73333333333333,6,1,1
0.733333333333333,6,1,1
4.73333333333333,6,1,1
7.53333333333333,6,1,1
17.9333333333333,6,1,1
22.6,6,1,1
4.77777777777778,6,1,1
8.66666666666667,6,1,1
7.25,6,1,1
6.66666666666667,6,1,1
13.6666666666667,6,1,1
11.4,6,1,1
8.8,6,1,1
10.6666666666667,6,1,1
13.8518518518519,6,1,1
3.85185185185185,6,1,1
6.2962962962963,6,1,1
5.33333333333333,6,1,1
4.51851851851852,6,1,1
4.37037037037037,6,1,1
12.8666666666667,6,1,1
5.66666666666667,6,1,1
9.86666666666667,6,1,1
1.73333333333333,6,1,1
14,6,1,1
2.4,6,1,1
11.1333333333333,6,1,1
2.8,6,1,1
1.26666666666667,6,1,1
2.46666666666667,6,1,1
6.33333333333333,6,1,1
7.53333333333333,6,1,1
4.33333333333333,6,1,1
6.13333333333333,6,1,1
7.8,6,1,1
5.41666666666667,6,1,1
10.0833333333333,6,1,1
12.4166666666667,6,1,1
8.8,6,1,1
5.66666666666667,6,1,1
9.93333333333333,6,1,1
10.8666666666667,6,1,1
1.33333333333333,6,1,1
4,6,1,1
30.8888888888889,6,1,1
4.14814814814815,6,1,1
6.06666666666667,6,1,1
16.4,6,1,1
1.4,6,1,1
16.6,6,1,1
3.06666666666667,6,1,1
1.2,6,1,1
22.4666666666667,6,1,1
40.9333333333333,6,1,1
3.66666666666667,6,1,1
21.0666666666667,6,1,1
5.93333333333333,7,1,1
7.06666666666667,7,1,1
12.3333333333333,7,1,1
7.2,7,1,1
14.5333333333333,7,1,1
7.46666666666667,7,1,1
5.14285714285714,7,1,1
8.95238095238095,7,1,1
15.3333333333333,7,1,1
2.28571428571429,7,1,1
14.3703703703704,7,1,1
6.66666666666667,7,1,1
25.8666666666667,7,1,1
14.4666666666667,7,1,1
2.8,7,1,1
13.7333333333333,7,1,1
16.9333333333333,7,1,1
7.6,7,1,1
7.86666666666667,7,1,1
15.1333333333333,7,1,1
13.3333333333333,7,1,1
7,7,1,1
2.41666666666667,7,1,1
3.48148148148148,7,1,1
5.40740740740741,7,1,1
5.85185185185185,7,1,1
9.77777777777778,7,1,1
14.8148148148148,7,1,1
10,7,1,1
11.4666666666667,7,1,1
9.62962962962963,7,1,1
2.2,7,1,1
0.4,7,1,1
3.06666666666667,7,1,1
7.73333333333333,7,1,1
17,7,1,1
16.4166666666667,7,1,1
13.9333333333333,7,1,1
2.73333333333333,7,1,1
2.26666666666667,7,1,1
4.73333333333333,7,1,1
3.46666666666667,7,1,1
22.5333333333333,7,1,1
1.13333333333333,7,1,1
5.26666666666667,7,1,1
6,7,1,1
7.2,7,1,1
18.75,7,1,1
2,7,1,1
5.33333333333333,7,1,1
23.7037037037037,7,1,1
